03,,2019,,Independent Candidates,538,0.0,0,0,0
03,08,2019,,Registered Electors,584347,,,,
03,08,2019,,Voters,501197,85.8,,,
03,08,2019,,Blank or Invalid Ballots,5150,1.0,,,
03,08,2019,,Valid Votes,496047,99.0,,,
03,08,2019,A,Social Democratic Party,128255,25.9,6,1,7
03,08,2019,V,Liberal Party of Denmark (Venstre),112254,22.6,5,1,6
03,08,2019,B,Danish Social-Liberal Party (Radikale Venstre),49134,9.9,2,1,3
03,08,2019,F,Socialist People's Party,40666,8.2,2,0,2
03,08,2019,O,Danish People's Party,38879,7.8,1,1,2
03,08,2019,&Oslash;,Unity List - Red-Green Alliance,35244,7.1,1,0,1
03,08,2019,C,Conservative People's Party,28407,5.7,1,0,1
03,08,2019,&Aring;,The Alternative,16931,3.4,0,1,1
03,08,2019,I,Liberal Alliance,14169,2.9,0,1,1
03,08,2019,D,The New Right,9797,2.0,0,1,1
03,08,2019,K,Christian Democrats,10612,2.1,0,0,0
03,08,2019,P,Hard Line,7479,1.5,0,0,0
03,08,2019,E,Klaus Risk&aelig;r Pedersen,3682,0.7,0,0,0
03,08,2019,,Independent Candidates,538,0.1,0,0,0
03,09,2019,,Registered Electors,383367,,,,
03,09,2019,,Voters,327226,85.4,,,
03,09,2019,,Blank or Invalid Ballots,3404,1.0,,,
03,09,2019,,Valid Votes,323822,99.0,,,
03,09,2019,V,Liberal Party of Denmark (Venstre),96614,29.8,5,0,5
03,09,2019,A,Social Democratic Party,79511,24.6,4,0,4
03,09,2019,C,Conservative People's Party,29915,9.2,1,1,2
03,09,2019,O,Danish People's Party,27176,8.4,1,0,1
03,09,2019,F,Socialist People's Party,20129,6.2,1,0,1
03,09,2019,B,Danish Social-Liberal Party (Radikale Venstre),17202,5.3,1,0,1
03,09,2019,&Oslash;,Unity List - Red-Green Alliance,11087,3.4,0,1,1
03,09,2019,I,Liberal Alliance,7178,2.2,0,1,1
03,09,2019,K,Christian Democrats,17013,5.3,0,0,0
03,09,2019,&Aring;,The Alternative,5531,1.7,0,0,0
03,09,2019,D,The New Right,5466,1.7,0,0,0
03,09,2019,P,Hard Line,5052,1.6,0,0,0
03,09,2019,E,Klaus Risk&aelig;r Pedersen,1948,0.6,0,0,0
03,10,2019,,Registered Electors,444951,,,,
03,10,2019,,Voters,369556,83.1,,,
03,10,2019,,Blank or Invalid Ballots,3644,1.0,,,
03,10,2019,,Valid Votes,365912,99.0,,,
03,10,2019,A,Social Democratic Party,124021,33.9,6,1,7
03,10,2019,V,Liberal Party of Denmark (Venstre),98232,26.8,5,0,5
03,10,2019,O,Danish People's Party,34672,9.5,1,1,2
03,10,2019,F,Socialist People's Party,19694,5.4,1,0,1
03,10,2019,B,Danish Social-Liberal Party (Radikale Venstre),18492,5.1,1,0,1
03,10,2019,C,Conservative People's Party,18030,4.9,1,0,1
03,10,2019,&Oslash;,Unity List - Red-Green Alliance,15872,4.3,0,1,1
03,10,2019,&Aring;,The Alternative,7272,2.0,0,1,1
03,10,2019,D,The New Right,7448,2.0,0,0,0
03,10,2019,I,Liberal Alliance,7056,1.9,0,0,0
03,10,2019,P,Hard Line,6338,1.7,0,0,0
03,10,2019,K,Christian Democrats,5721,1.6,0,0,0
03,10,2019,E,Klaus Risk&aelig;r Pedersen,3064,0.8,0,0,0
