JC,2010,Registered Electors,527294,,
JC,2010,Envelopes Issued,335273,63.6,
JC,2010,Envelopes Submitted,335078,,
JC,2010,Valid Votes,333117,99.4,
JC,2010,Civic Democratic Party (ODS),71173,21.4,4
JC,2010,Czech Social Democratic Party (&#268;SSD),68468,20.6,3
JC,2010,Tradition Responsibility Prosperity 09 (TOP 09),57937,17.4,3
JC,2010,Communist Party of Bohemia and Moravia (KS&#268;M),40738,12.2,2
JC,2010,Public Affairs (VV),35541,10.7,1
JC,2010,Party of Citizens' Rights - Zemanovci (SPOZ),13736,4.1,0
JC,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),12558,3.8,0
JC,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,12523,3.8,0
JC,2010,Green Party (SZ),7233,2.2,0
JC,2010,Others,13210,4.0,0
PL,2010,Registered Electors,457744,,
PL,2010,Envelopes Issued,282324,61.7,
PL,2010,Envelopes Submitted,282104,,
PL,2010,Valid Votes,280264,99.3,
PL,2010,Czech Social Democratic Party (&#268;SSD),61688,22.0,3
PL,2010,Civic Democratic Party (ODS),59253,21.1,3
PL,2010,Tradition Responsibility Prosperity 09 (TOP 09),47584,17.0,2
PL,2010,Communist Party of Bohemia and Moravia (KS&#268;M),35077,12.5,2
PL,2010,Public Affairs (VV),27378,9.8,1
PL,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,14797,5.3,0
PL,2010,Party of Citizens' Rights - Zemanovci (SPOZ),11605,4.1,0
PL,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),6820,2.4,0
PL,2010,Green Party (SZ),4811,1.7,0
PL,2010,Others,11251,4.0,0
KA,2010,Registered Electors,243174,,
KA,2010,Envelopes Issued,131414,54.0,
KA,2010,Envelopes Submitted,131313,,
KA,2010,Valid Votes,130162,99.1,
KA,2010,Czech Social Democratic Party (&#268;SSD),30324,23.3,1
KA,2010,Civic Democratic Party (ODS),23037,17.7,1
KA,2010,Tradition Responsibility Prosperity 09 (TOP 09),21096,16.2,1
KA,2010,Communist Party of Bohemia and Moravia (KS&#268;M),17015,13.1,1
KA,2010,Public Affairs (VV),15404,11.8,1
KA,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,6284,4.8,0
KA,2010,Party of Citizens' Rights - Zemanovci (SPOZ),4472,3.4,0
KA,2010,Green Party (SZ),2718,2.1,0
KA,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),2169,1.7,0
KA,2010,Others,7643,5.9,0
US,2010,Registered Electors,662175,,
US,2010,Envelopes Issued,368557,55.7,
US,2010,Envelopes Submitted,368216,,
US,2010,Valid Votes,365800,99.3,
US,2010,Czech Social Democratic Party (&#268;SSD),91214,24.9,5
US,2010,Civic Democratic Party (ODS),63605,17.4,3
US,2010,Communist Party of Bohemia and Moravia (KS&#268;M),49900,13.6,2
US,2010,Tradition Responsibility Prosperity 09 (TOP 09),48545,13.3,2
US,2010,Public Affairs (VV),42587,11.6,2
US,2010,Party of Citizens' Rights - Zemanovci (SPOZ),19841,5.4,0
US,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,18980,5.2,0
US,2010,Green Party (SZ),8830,2.4,0
US,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),4034,1.1,0
US,2010,Others,18264,5.0,0
LI,2010,Registered Electors,350916,,
LI,2010,Envelopes Issued,215504,61.4,
LI,2010,Envelopes Submitted,215361,,
LI,2010,Valid Votes,213917,99.3,
LI,2010,Civic Democratic Party (ODS),43789,20.5,2
LI,2010,Tradition Responsibility Prosperity 09 (TOP 09),41594,19.4,2
LI,2010,Czech Social Democratic Party (&#268;SSD),41512,19.4,2
LI,2010,Public Affairs (VV),27374,12.8,1
LI,2010,Communist Party of Bohemia and Moravia (KS&#268;M),22086,10.3,1
LI,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,9674,4.5,0
LI,2010,Party of Citizens' Rights - Zemanovci (SPOZ),8373,3.9,0
LI,2010,Green Party (SZ),5574,2.6,0
LI,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),3785,1.8,0
LI,2010,Others,10156,4.7,0
KR,2010,Registered Electors,448399,,
KR,2010,Envelopes Issued,291129,64.9,
KR,2010,Envelopes Submitted,290949,,
KR,2010,Valid Votes,288981,99.3,
KR,2010,Civic Democratic Party (ODS),58165,20.1,3
KR,2010,Czech Social Democratic Party (&#268;SSD),57427,19.9,3
KR,2010,Tradition Responsibility Prosperity 09 (TOP 09),55615,19.2,3
KR,2010,Public Affairs (VV),35425,12.3,1
KR,2010,Communist Party of Bohemia and Moravia (KS&#268;M),30791,10.7,1
KR,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),10956,3.8,0
KR,2010,Party of Citizens' Rights - Zemanovci (SPOZ),10825,3.7,0
KR,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,10817,3.7,0
KR,2010,Green Party (SZ),7237,2.5,0
KR,2010,Others,11723,4.1,0
PA,2010,Registered Electors,413460,,
PA,2010,Envelopes Issued,270786,65.5,
PA,2010,Envelopes Submitted,270619,,
PA,2010,Valid Votes,268863,99.4,
PA,2010,Czech Social Democratic Party (&#268;SSD),59040,22.0,3
PA,2010,Civic Democratic Party (ODS),52220,19.4,3
PA,2010,Tradition Responsibility Prosperity 09 (TOP 09),41558,15.5,2
PA,2010,Public Affairs (VV),31265,11.6,1
PA,2010,Communist Party of Bohemia and Moravia (KS&#268;M),30161,11.2,1
PA,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),15962,5.9,0
PA,2010,Party of Citizens' Rights - Zemanovci (SPOZ),14073,5.2,0
PA,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,9557,3.6,0
PA,2010,Green Party (SZ),5023,1.9,0
PA,2010,Others,10004,3.7,0
VY,2010,Registered Electors,414918,,
VY,2010,Envelopes Issued,272521,65.7,
VY,2010,Envelopes Submitted,272387,,
VY,2010,Valid Votes,270872,99.4,
VY,2010,Czech Social Democratic Party (&#268;SSD),63486,23.4,3
VY,2010,Civic Democratic Party (ODS),46657,17.2,2
VY,2010,Tradition Responsibility Prosperity 09 (TOP 09),38866,14.3,2
VY,2010,Communist Party of Bohemia and Moravia (KS&#268;M),36349,13.4,2
VY,2010,Public Affairs (VV),26851,9.9,1
VY,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),20110,7.4,0
VY,2010,Party of Citizens' Rights - Zemanovci (SPOZ),16484,6.1,0
VY,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,8393,3.1,0
VY,2010,Green Party (SZ),4551,1.7,0
VY,2010,Others,9125,3.4,0
JM,2010,Registered Electors,950098,,
JM,2010,Envelopes Issued,601118,63.3,
JM,2010,Envelopes Submitted,600618,,
JM,2010,Valid Votes,597136,99.4,
JM,2010,Czech Social Democratic Party (&#268;SSD),139476,23.4,7
JM,2010,Civic Democratic Party (ODS),110321,18.5,6
JM,2010,Tradition Responsibility Prosperity 09 (TOP 09),91433,15.3,4
JM,2010,Communist Party of Bohemia and Moravia (KS&#268;M),69577,11.7,3
JM,2010,Public Affairs (VV),58251,9.8,3
JM,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),50000,8.4,0
JM,2010,Party of Citizens' Rights - Zemanovci (SPOZ),25214,4.2,0
JM,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,15588,2.6,0
JM,2010,Green Party (SZ),14028,2.3,0
JM,2010,Others,23248,3.9,0
OL,2010,Registered Electors,522185,,
OL,2010,Envelopes Issued,324404,62.1,
OL,2010,Envelopes Submitted,324072,,
OL,2010,Valid Votes,321871,99.3,
OL,2010,Czech Social Democratic Party (&#268;SSD),78786,24.5,4
OL,2010,Civic Democratic Party (ODS),54769,17.0,2
OL,2010,Tradition Responsibility Prosperity 09 (TOP 09),43516,13.5,2
OL,2010,Communist Party of Bohemia and Moravia (KS&#268;M),42438,13.2,2
OL,2010,Public Affairs (VV),37429,11.6,2
OL,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),18041,5.6,0
OL,2010,Party of Citizens' Rights - Zemanovci (SPOZ),14454,4.5,0
OL,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,12024,3.7,0
OL,2010,Green Party (SZ),5805,1.8,0
OL,2010,Others,14609,4.5,0
ZL,2010,Registered Electors,483839,,
ZL,2010,Envelopes Issued,310944,64.3,
ZL,2010,Envelopes Submitted,310630,,
ZL,2010,Valid Votes,308592,99.3,
ZL,2010,Czech Social Democratic Party (&#268;SSD),67691,21.9,4
ZL,2010,Civic Democratic Party (ODS),64222,20.8,4
ZL,2010,Tradition Responsibility Prosperity 09 (TOP 09),43028,13.9,2
ZL,2010,Communist Party of Bohemia and Moravia (KS&#268;M),30991,10.0,1
ZL,2010,Public Affairs (VV),29984,9.7,1
ZL,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),30714,10.0,0
ZL,2010,Party of Citizens' Rights - Zemanovci (SPOZ),18078,5.9,0
ZL,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,7638,2.5,0
ZL,2010,Green Party (SZ),5555,1.8,0
ZL,2010,Others,10691,3.5,0
MO,2010,Registered Electors,1011261,,
MO,2010,Envelopes Issued,588502,58.2,
MO,2010,Envelopes Submitted,587994,,
MO,2010,Valid Votes,583753,99.3,
MO,2010,Czech Social Democratic Party (&#268;SSD),170081,29.1,8
MO,2010,Civic Democratic Party (ODS),102102,17.5,5
MO,2010,Communist Party of Bohemia and Moravia (KS&#268;M),73627,12.6,3
MO,2010,Public Affairs (VV),68295,11.7,3
MO,2010,Tradition Responsibility Prosperity 09 (TOP 09),58356,10.0,3
MO,2010,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),28301,4.8,0
MO,2010,Party of Citizens' Rights - Zemanovci (SPOZ),26286,4.5,0
MO,2010,Sovereignty - Jana Bobo&#353;&iacute;kov&aacute; Bloc,23841,4.1,0
MO,2010,Green Party (SZ),11282,1.9,0
MO,2010,Others,21582,3.7,0
