FR,2006,Group Wilders/Party for Freedom (PVV),13244,3.3,
FR,2006,Party for the Animals (PvdD),5373,1.3,
FR,2006,Democrats 66 (D66),4302,1.1,
FR,2006,Political Reformed Party (SGP),1781,0.4,
FR,2006,One NL,1266,0.3,
FR,2006,Fortuyn,624,0.2,
FR,2006,Others,967,0.3,
DR,2006,Registered Electors,373341,,
DR,2006,Voters,309870,83.0,
DR,2006,Invalid Votes,287,0.1,
DR,2006,Valid Votes,309583,99.9,
DR,2006,Labour Party (PvdA),95120,30.7,
DR,2006,Christian Democratic Appeal (CDA),69694,22.5,
DR,2006,Socialist Party (SP),49193,15.9,
DR,2006,People's Party for Freedom and Democracy (VVD),44351,14.3,
DR,2006,Christian Union (CU),15840,5.1,
DR,2006,Group Wilders/Party for Freedom (PVV),12248,4.0,
DR,2006,Green Left (GL),11739,3.8,
DR,2006,Party for the Animals (PvdD),4373,1.4,
DR,2006,Democrats 66 (D66),3947,1.3,
DR,2006,One NL,1086,0.4,
DR,2006,Political Reformed Party (SGP),1047,0.3,
DR,2006,Fortuyn,586,0.2,
DR,2006,Others,359,0.1,
OV,2006,Registered Electors,834000,,
OV,2006,Voters,692788,83.1,
OV,2006,Invalid Votes,718,0.1,
OV,2006,Valid Votes,692070,99.9,
OV,2006,Christian Democratic Appeal (CDA),228358,33.0,
OV,2006,Labour Party (PvdA),145957,21.1,
OV,2006,Socialist Party (SP),102546,14.8,
OV,2006,People's Party for Freedom and Democracy (VVD),76650,11.1,
OV,2006,Christian Union (CU),47960,6.9,
OV,2006,Group Wilders/Party for Freedom (PVV),27822,4.0,
OV,2006,Green Left (GL),23715,3.4,
OV,2006,Political Reformed Party (SGP),15404,2.2,
OV,2006,Democrats 66 (D66),11238,1.6,
OV,2006,Party for the Animals (PvdD),7511,1.1,
OV,2006,One NL,2129,0.3,
OV,2006,Fortuyn,1096,0.2,
OV,2006,Others,1684,0.5,
FL,2006,Registered Electors,260877,,
FL,2006,Voters,205747,78.9,
FL,2006,Invalid Votes,328,0.2,
FL,2006,Valid Votes,205419,99.8,
FL,2006,Christian Democratic Appeal (CDA),48811,23.8,
FL,2006,Labour Party (PvdA),42791,20.8,
FL,2006,People's Party for Freedom and Democracy (VVD),34541,16.8,
FL,2006,Socialist Party (SP),31046,15.1,
FL,2006,Group Wilders/Party for Freedom (PVV),13866,6.8,
FL,2006,Christian Union (CU),12133,5.9,
FL,2006,Green Left (GL),7649,3.7,
FL,2006,Political Reformed Party (SGP),4356,2.1,
FL,2006,Party for the Animals (PvdD),4304,2.1,
FL,2006,Democrats 66 (D66),3188,1.6,
FL,2006,One NL,1097,0.5,
FL,2006,Fortuyn,544,0.3,
FL,2006,Others,1093,0.3,
GE,2006,Registered Electors,1490730,,
GE,2006,Voters,1226276,82.3,
GE,2006,Invalid Votes,1343,0.1,
GE,2006,Valid Votes,1224933,99.9,
GE,2006,Christian Democratic Appeal (CDA),359004,29.3,
GE,2006,Labour Party (PvdA),248321,20.3,
GE,2006,Socialist Party (SP),197418,16.1,
GE,2006,People's Party for Freedom and Democracy (VVD),165163,13.5,
GE,2006,Christian Union (CU),59405,4.8,
GE,2006,Group Wilders/Party for Freedom (PVV),53404,4.4,
GE,2006,Green Left (GL),53333,4.4,
GE,2006,Political Reformed Party (SGP),36895,3.0,
GE,2006,Democrats 66 (D66),22140,1.8,
GE,2006,Party for the Animals (PvdD),19260,1.6,
GE,2006,One NL,4757,0.4,
GE,2006,Fortuyn,1970,0.2,
GE,2006,Others,3863,1.1,
UT,2006,Registered Electors,881780,,
UT,2006,Voters,731031,82.9,
UT,2006,Invalid Votes,1098,0.2,
UT,2006,Valid Votes,729933,99.8,
UT,2006,Christian Democratic Appeal (CDA),195358,26.8,
UT,2006,Labour Party (PvdA),136215,18.7,
UT,2006,People's Party for Freedom and Democracy (VVD),122056,16.7,
UT,2006,Socialist Party (SP),96617,13.2,
UT,2006,Green Left (GL),47224,6.5,
UT,2006,Christian Union (CU),40283,5.5,
UT,2006,Group Wilders/Party for Freedom (PVV),36988,5.1,
UT,2006,Democrats 66 (D66),19746,2.7,
UT,2006,Political Reformed Party (SGP),14497,2.0,
UT,2006,Party for the Animals (PvdD),13567,1.9,
UT,2006,One NL,3656,0.5,
UT,2006,Fortuyn,1155,0.2,
UT,2006,Others,2571,0.7,
NH,2006,Registered Electors,1928426,,
NH,2006,Voters,1537818,79.7,
NH,2006,Invalid Votes,4303,0.3,
NH,2006,Valid Votes,1533515,99.7,
NH,2006,Labour Party (PvdA),341108,22.2,
NH,2006,Christian Democratic Appeal (CDA),321802,21.0,
NH,2006,People's Party for Freedom and Democracy (VVD),278965,18.2,
NH,2006,Socialist Party (SP),257000,16.8,
NH,2006,Green Left (GL),107484,7.0,
NH,2006,Group Wilders/Party for Freedom (PVV),84949,5.5,
NH,2006,Democrats 66 (D66),41791,2.7,
NH,2006,Party for the Animals (PvdD),41363,2.7,
NH,2006,Christian Union (CU),34983,2.3,
NH,2006,One NL,9307,0.6,
NH,2006,Political Reformed Party (SGP),3330,0.2,
NH,2006,Fortuyn,3241,0.2,
NH,2006,Others,8192,2.3,
ZH,2006,Registered Electors,2579607,,
ZH,2006,Voters,2041747,79.1,
ZH,2006,Invalid Votes,3880,0.2,
ZH,2006,Valid Votes,2037867,99.8,
ZH,2006,Christian Democratic Appeal (CDA),491769,24.1,
ZH,2006,Labour Party (PvdA),417176,20.5,
ZH,2006,People's Party for Freedom and Democracy (VVD),329079,16.1,
ZH,2006,Socialist Party (SP),291942,14.3,
ZH,2006,Group Wilders/Party for Freedom (PVV),146784,7.2,
ZH,2006,Christian Union (CU),88885,4.4,
ZH,2006,Green Left (GL),87428,4.3,
ZH,2006,Political Reformed Party (SGP),51093,2.5,
ZH,2006,Democrats 66 (D66),47566,2.3,
ZH,2006,Party for the Animals (PvdD),43793,2.1,
ZH,2006,One NL,27073,1.3,
ZH,2006,Fortuyn,6230,0.3,
ZH,2006,Others,9049,2.5,
ZE,2006,Registered Electors,285050,,
ZE,2006,Voters,230866,81.0,
ZE,2006,Invalid Votes,300,0.1,
ZE,2006,Valid Votes,230566,99.9,
ZE,2006,Christian Democratic Appeal (CDA),64615,28.0,
ZE,2006,Labour Party (PvdA),41878,18.2,
ZE,2006,Socialist Party (SP),35651,15.5,
ZE,2006,People's Party for Freedom and Democracy (VVD),29815,12.9,
ZE,2006,Political Reformed Party (SGP),18005,7.8,
ZE,2006,Group Wilders/Party for Freedom (PVV),12839,5.6,
ZE,2006,Christian Union (CU),11737,5.1,
ZE,2006,Green Left (GL),6741,2.9,
ZE,2006,Party for the Animals (PvdD),4502,2.0,
ZE,2006,Democrats 66 (D66),2490,1.1,
ZE,2006,One NL,1163,0.5,
ZE,2006,Fortuyn,520,0.2,
ZE,2006,Others,610,0.2,
NB,2006,Registered Electors,1827359,,
NB,2006,Voters,1434619,78.5,
NB,2006,Invalid Votes,2044,0.1,
NB,2006,Valid Votes,1432575,99.9,
NB,2006,Christian Democratic Appeal (CDA),456136,31.8,
NB,2006,Socialist Party (SP),291979,20.4,
NB,2006,Labour Party (PvdA),255525,17.8,
NB,2006,People's Party for Freedom and Democracy (VVD),207531,14.5,
NB,2006,Group Wilders/Party for Freedom (PVV),88205,6.2,
NB,2006,Green Left (GL),48160,3.4,
NB,2006,Democrats 66 (D66),22522,1.6,
NB,2006,Christian Union (CU),21718,1.5,
NB,2006,Party for the Animals (PvdD),19812,1.4,
NB,2006,One NL,8004,0.6,
NB,2006,Political Reformed Party (SGP),5219,0.4,
NB,2006,Fortuyn,3173,0.2,
NB,2006,Others,4591,1.3,
LI,2006,Registered Electors,865752,,
LI,2006,Voters,674406,77.9,
LI,2006,Invalid Votes,991,0.1,
LI,2006,Valid Votes,673415,99.9,
LI,2006,Christian Democratic Appeal (CDA),192478,28.6,
LI,2006,Socialist Party (SP),138476,20.6,
LI,2006,Labour Party (PvdA),136665,20.3,
LI,2006,Group Wilders/Party for Freedom (PVV),77614,11.5,
LI,2006,People's Party for Freedom and Democracy (VVD),72746,10.8,
LI,2006,Green Left (GL),22869,3.4,
LI,2006,Party for the Animals (PvdD),10200,1.5,
LI,2006,Christian Union (CU),7776,1.2,
LI,2006,Democrats 66 (D66),7556,1.1,
LI,2006,One NL,2095,0.3,
LI,2006,Fortuyn,1269,0.2,
LI,2006,Political Reformed Party (SGP),438,0.1,
LI,2006,Others,3233,0.9,
